waveform,V_S,V_C,V_R
t0,5/7/2021  09:47:50.887937,5/7/2021  09:47:50.887938,5/7/2021  09:47:50.887939
delta t,2.500000E-6,2.500000E-6,2.500000E-6

time,V_S,V_C,V_R
5/7/2021  09:47:50.888290,4.982212E+0,5.201346E+0,2.342585E-4
5/7/2021  09:47:50.888292,4.984145E+0,5.198123E+0,-2.021461E-3
5/7/2021  09:47:50.888295,4.987368E+0,5.184911E+0,-4.921673E-3
5/7/2021  09:47:50.888297,4.989624E+0,5.163320E+0,-6.210656E-3
5/7/2021  09:47:50.888300,4.992524E+0,5.135928E+0,-8.144130E-3
5/7/2021  09:47:50.888302,4.996391E+0,5.102735E+0,-9.433113E-3
5/7/2021  09:47:50.888305,4.994780E+0,5.065031E+0,-1.039985E-2
5/7/2021  09:47:50.888307,4.997035E+0,5.025394E+0,-1.104434E-2
5/7/2021  09:47:50.888310,4.995424E+0,4.985434E+0,-1.072210E-2
5/7/2021  09:47:50.888312,4.995102E+0,4.947086E+0,-1.039985E-2
5/7/2021  09:47:50.888315,4.994457E+0,4.910349E+0,-9.433113E-3
5/7/2021  09:47:50.888317,4.993491E+0,4.878446E+0,-7.499638E-3
5/7/2021  09:47:50.888320,4.992524E+0,4.852343E+0,-5.888410E-3
5/7/2021  09:47:50.888322,4.990590E+0,4.832041E+0,-3.954936E-3
5/7/2021  09:47:50.888325,4.988979E+0,4.818184E+0,-1.699216E-3
5/7/2021  09:47:50.888327,4.987046E+0,4.811416E+0,-7.324786E-4
5/7/2021  09:47:50.888330,4.983823E+0,4.811739E+0,1.845487E-3
5/7/2021  09:47:50.888332,4.982212E+0,4.818828E+0,3.456716E-3
5/7/2021  09:47:50.888335,4.979956E+0,4.831719E+0,5.390190E-3
5/7/2021  09:47:50.888337,4.978345E+0,4.850409E+0,6.034681E-3
5/7/2021  09:47:50.888340,4.976089E+0,4.873612E+0,7.323664E-3
5/7/2021  09:47:50.888342,4.974478E+0,4.900037E+0,8.290401E-3
5/7/2021  09:47:50.888345,4.976733E+0,4.928717E+0,8.290401E-3
5/7/2021  09:47:50.888347,4.975767E+0,4.957398E+0,8.612647E-3
5/7/2021  09:47:50.888350,4.975444E+0,4.986079E+0,8.290401E-3
5/7/2021  09:47:50.888352,4.976089E+0,5.012826E+0,7.968156E-3
5/7/2021  09:47:50.888355,4.974478E+0,5.036673E+0,6.356927E-3
5/7/2021  09:47:50.888357,4.978022E+0,5.057620E+0,5.067944E-3
5/7/2021  09:47:50.888360,4.978022E+0,5.074055E+0,4.423453E-3
5/7/2021  09:47:50.888362,4.981567E+0,5.085656E+0,2.812224E-3
5/7/2021  09:47:50.888365,4.984145E+0,5.092101E+0,1.200996E-3
5/7/2021  09:47:50.888367,4.984145E+0,5.093068E+0,2.342585E-4
5/7/2021  09:47:50.888370,4.985434E+0,5.089845E+0,-1.376970E-3
5/7/2021  09:47:50.888372,4.988335E+0,5.081466E+0,-2.343707E-3
5/7/2021  09:47:50.888375,4.987046E+0,5.069221E+0,-3.632690E-3
5/7/2021  09:47:50.888377,4.989624E+0,5.053108E+0,-4.277181E-3
5/7/2021  09:47:50.888380,4.989301E+0,5.034739E+0,-4.921673E-3
