waveform,Trig,V_C
4/16/2021  11:31:19.529730,-4.745810E-2,-4.708766E-2
4/16/2021  11:31:19.529732,-4.326891E-2,-4.628241E-2
4/16/2021  11:31:19.529734,-4.520238E-2,-4.628241E-2
4/16/2021  11:31:19.529736,-4.488014E-2,-4.579926E-2
4/16/2021  11:31:19.529738,-4.649137E-2,-4.563821E-2
4/16/2021  11:31:19.529740,-4.488014E-2,-4.563821E-2
4/16/2021  11:31:19.529742,-4.262442E-2,-4.531610E-2
4/16/2021  11:31:19.529744,-4.939158E-2,-4.515505E-2
4/16/2021  11:31:19.529746,-4.391340E-2,-4.483295E-2
4/16/2021  11:31:19.529748,-4.842484E-2,-4.434980E-2
4/16/2021  11:31:19.529750,-4.906933E-2,-4.451085E-2
4/16/2021  11:31:19.529752,-4.359116E-2,-4.451085E-2
4/16/2021  11:31:19.529754,-4.842484E-2,-4.451085E-2
4/16/2021  11:31:19.529756,-4.133544E-2,-4.451085E-2
4/16/2021  11:31:19.529758,-4.745810E-2,-4.451085E-2
4/16/2021  11:31:19.529760,-4.552463E-2,-4.451085E-2
4/16/2021  11:31:19.529762,-4.584688E-2,-4.483295E-2
4/16/2021  11:31:19.529764,-4.584688E-2,-4.483295E-2
4/16/2021  11:31:19.529766,-4.584688E-2,-4.499400E-2
4/16/2021  11:31:19.529768,-4.681361E-2,-4.531610E-2
4/16/2021  11:31:19.529770,-4.133544E-2,-4.547715E-2
4/16/2021  11:31:19.529772,-4.488014E-2,-4.579926E-2
4/16/2021  11:31:19.529774,-4.326891E-2,-4.579926E-2
4/16/2021  11:31:19.529776,-4.359116E-2,-4.612136E-2
4/16/2021  11:31:19.529778,-4.906933E-2,-4.628241E-2
4/16/2021  11:31:19.529780,-4.391340E-2,-4.644346E-2
4/16/2021  11:31:19.529782,-4.810260E-2,-4.644346E-2
4/16/2021  11:31:19.529784,-4.359116E-2,-4.676556E-2
4/16/2021  11:31:19.529786,-4.584688E-2,-4.660451E-2
4/16/2021  11:31:19.529788,-4.455789E-2,-4.692661E-2
4/16/2021  11:31:19.529790,-4.455789E-2,-4.724871E-2
4/16/2021  11:31:19.529792,-5.100281E-2,-4.692661E-2
4/16/2021  11:31:19.529794,-4.391340E-2,-4.676556E-2
4/16/2021  11:31:19.529796,-4.681361E-2,-4.692661E-2
4/16/2021  11:31:19.529798,-4.262442E-2,-4.692661E-2
4/16/2021  11:31:19.529800,-4.359116E-2,-4.692661E-2
4/16/2021  11:31:19.529802,-4.810260E-2,-4.676556E-2
4/16/2021  11:31:19.529804,-4.423565E-2,-4.644346E-2
4/16/2021  11:31:19.529806,-4.681361E-2,-4.628241E-2
4/16/2021  11:31:19.529808,-4.262442E-2,-4.612136E-2
4/16/2021  11:31:19.529810,-4.971382E-2,-4.579926E-2
4/16/2021  11:31:19.529812,-4.520238E-2,-4.563821E-2
4/16/2021  11:31:19.529814,-4.230217E-2,-4.499400E-2
4/16/2021  11:31:19.529816,-4.874709E-2,-4.499400E-2
4/16/2021  11:31:19.529818,-4.488014E-2,-4.451085E-2
4/16/2021  11:31:19.529820,-4.906933E-2,-4.418875E-2
4/16/2021  11:31:19.529822,-4.133544E-2,-4.418875E-2
4/16/2021  11:31:19.529824,-4.681361E-2,-4.386665E-2
4/16/2021  11:31:19.529826,-4.262442E-2,-4.386665E-2
4/16/2021  11:31:19.529828,-4.294666E-2,-4.354455E-2
4/16/2021  11:31:19.529830,-5.003607E-2,-4.354455E-2
4/16/2021  11:31:19.529832,-4.391340E-2,-4.322245E-2
4/16/2021  11:31:19.529834,-5.003607E-2,-4.370560E-2
4/16/2021  11:31:19.529836,-3.907972E-2,-4.370560E-2
4/16/2021  11:31:19.529838,-4.842484E-2,-4.386665E-2
4/16/2021  11:31:19.529840,-4.488014E-2,-4.370560E-2
4/16/2021  11:31:19.529842,-4.874709E-2,-4.386665E-2
4/16/2021  11:31:19.529844,-4.778035E-2,-4.451085E-2
4/16/2021  11:31:19.529846,-4.197993E-2,-4.499400E-2
4/16/2021  11:31:19.529848,-5.003607E-2,-4.483295E-2
4/16/2021  11:31:19.529850,-4.230217E-2,-4.547715E-2
4/16/2021  11:31:19.529852,-4.552463E-2,-4.563821E-2
4/16/2021  11:31:19.529854,-4.616912E-2,-4.563821E-2
4/16/2021  11:31:19.529856,-4.101319E-2,-4.612136E-2
4/16/2021  11:31:19.529858,-4.713586E-2,-4.628241E-2
4/16/2021  11:31:19.529860,-4.165768E-2,-4.628241E-2
4/16/2021  11:31:19.529862,-4.906933E-2,-4.660451E-2
4/16/2021  11:31:19.529864,-4.262442E-2,-4.676556E-2
4/16/2021  11:31:19.529866,-5.003607E-2,-4.692661E-2
4/16/2021  11:31:19.529868,-4.874709E-2,-4.708766E-2
4/16/2021  11:31:19.529870,-3.875747E-2,-4.692661E-2
4/16/2021  11:31:19.529872,-5.196954E-2,-4.692661E-2
4/16/2021  11:31:19.529874,-4.230217E-2,-4.708766E-2
4/16/2021  11:31:19.529876,-4.778035E-2,-4.708766E-2
4/16/2021  11:31:19.529878,-4.391340E-2,-4.692661E-2
4/16/2021  11:31:19.529880,-4.681361E-2,-4.692661E-2
4/16/2021  11:31:19.529882,-4.584688E-2,-4.660451E-2
4/16/2021  11:31:19.529884,-4.069094E-2,-4.660451E-2
4/16/2021  11:31:19.529886,-4.842484E-2,-4.644346E-2
4/16/2021  11:31:19.529888,-4.069094E-2,-4.628241E-2
4/16/2021  11:31:19.529890,-4.778035E-2,-4.612136E-2
4/16/2021  11:31:19.529892,-4.616912E-2,-4.596031E-2
4/16/2021  11:31:19.529894,-4.874709E-2,-4.579926E-2
4/16/2021  11:31:19.529896,-4.906933E-2,-4.515505E-2
4/16/2021  11:31:19.529898,-4.101319E-2,-4.483295E-2
4/16/2021  11:31:19.529900,-4.874709E-2,-4.515505E-2
4/16/2021  11:31:19.529902,-4.197993E-2,-4.467190E-2
4/16/2021  11:31:19.529904,-4.423565E-2,-4.467190E-2
