waveform,Trig,V_C
4/16/2021  11:27:25.438328,-4.294666E-2,-4.918132E-2
4/16/2021  11:27:25.438330,-5.196954E-2,-4.885921E-2
4/16/2021  11:27:25.438332,-4.165768E-2,-4.821501E-2
4/16/2021  11:27:25.438334,-4.842484E-2,-4.757081E-2
4/16/2021  11:27:25.438336,-4.552463E-2,-4.660451E-2
4/16/2021  11:27:25.438338,-4.423565E-2,-4.579926E-2
4/16/2021  11:27:25.438340,-4.810260E-2,-4.483295E-2
4/16/2021  11:27:25.438342,-4.584688E-2,-4.434980E-2
4/16/2021  11:27:25.438344,-4.939158E-2,-4.370560E-2
4/16/2021  11:27:25.438346,-4.488014E-2,-4.273930E-2
4/16/2021  11:27:25.438348,-4.423565E-2,-4.273930E-2
4/16/2021  11:27:25.438350,-4.681361E-2,-4.225615E-2
4/16/2021  11:27:25.438352,-4.359116E-2,-4.209509E-2
4/16/2021  11:27:25.438354,-4.874709E-2,-4.161194E-2
4/16/2021  11:27:25.438356,-4.262442E-2,-4.193404E-2
4/16/2021  11:27:25.438358,-4.616912E-2,-4.193404E-2
4/16/2021  11:27:25.438360,-4.552463E-2,-4.209509E-2
4/16/2021  11:27:25.438362,-4.552463E-2,-4.257825E-2
4/16/2021  11:27:25.438364,-4.971382E-2,-4.273930E-2
4/16/2021  11:27:25.438366,-4.520238E-2,-4.338350E-2
4/16/2021  11:27:25.438368,-4.842484E-2,-4.418875E-2
4/16/2021  11:27:25.438370,-4.230217E-2,-4.434980E-2
4/16/2021  11:27:25.438372,-4.584688E-2,-4.515505E-2
4/16/2021  11:27:25.438374,-4.488014E-2,-4.547715E-2
4/16/2021  11:27:25.438376,-4.423565E-2,-4.628241E-2
4/16/2021  11:27:25.438378,-4.874709E-2,-4.644346E-2
4/16/2021  11:27:25.438380,-4.616912E-2,-4.724871E-2
4/16/2021  11:27:25.438382,-4.842484E-2,-4.740976E-2
4/16/2021  11:27:25.438384,-4.165768E-2,-4.773186E-2
4/16/2021  11:27:25.438386,-4.745810E-2,-4.805396E-2
4/16/2021  11:27:25.438388,-4.488014E-2,-4.821501E-2
4/16/2021  11:27:25.438390,-4.262442E-2,-4.837606E-2
4/16/2021  11:27:25.438392,-5.100281E-2,-4.853711E-2
4/16/2021  11:27:25.438394,-4.359116E-2,-4.821501E-2
4/16/2021  11:27:25.438396,-4.810260E-2,-4.837606E-2
4/16/2021  11:27:25.438398,-4.294666E-2,-4.805396E-2
4/16/2021  11:27:25.438400,-4.681361E-2,-4.773186E-2
4/16/2021  11:27:25.438402,-4.745810E-2,-4.708766E-2
4/16/2021  11:27:25.438404,-4.230217E-2,-4.708766E-2
4/16/2021  11:27:25.438406,-4.778035E-2,-4.660451E-2
4/16/2021  11:27:25.438408,-4.197993E-2,-4.596031E-2
4/16/2021  11:27:25.438410,-4.874709E-2,-4.579926E-2
4/16/2021  11:27:25.438412,-4.294666E-2,-4.531610E-2
4/16/2021  11:27:25.438414,-4.906933E-2,-4.483295E-2
4/16/2021  11:27:25.438416,-4.584688E-2,-4.434980E-2
4/16/2021  11:27:25.438418,-4.230217E-2,-4.402770E-2
4/16/2021  11:27:25.438420,-5.068056E-2,-4.402770E-2
4/16/2021  11:27:25.438422,-4.359116E-2,-4.338350E-2
4/16/2021  11:27:25.438424,-5.035831E-2,-4.354455E-2
4/16/2021  11:27:25.438426,-4.262442E-2,-4.322245E-2
4/16/2021  11:27:25.438428,-4.713586E-2,-4.322245E-2
4/16/2021  11:27:25.438430,-4.842484E-2,-4.306140E-2
4/16/2021  11:27:25.438432,-4.036870E-2,-4.354455E-2
4/16/2021  11:27:25.438434,-4.906933E-2,-4.338350E-2
4/16/2021  11:27:25.438436,-4.133544E-2,-4.370560E-2
4/16/2021  11:27:25.438438,-4.971382E-2,-4.402770E-2
4/16/2021  11:27:25.438440,-4.455789E-2,-4.402770E-2
4/16/2021  11:27:25.438442,-4.552463E-2,-4.434980E-2
4/16/2021  11:27:25.438444,-4.488014E-2,-4.499400E-2
4/16/2021  11:27:25.438446,-4.004645E-2,-4.531610E-2
4/16/2021  11:27:25.438448,-5.003607E-2,-4.547715E-2
4/16/2021  11:27:25.438450,-4.423565E-2,-4.579926E-2
4/16/2021  11:27:25.438452,-4.810260E-2,-4.596031E-2
4/16/2021  11:27:25.438454,-4.616912E-2,-4.628241E-2
4/16/2021  11:27:25.438456,-4.745810E-2,-4.644346E-2
4/16/2021  11:27:25.438458,-4.584688E-2,-4.660451E-2
4/16/2021  11:27:25.438460,-4.133544E-2,-4.676556E-2
4/16/2021  11:27:25.438462,-4.971382E-2,-4.724871E-2
4/16/2021  11:27:25.438464,-4.294666E-2,-4.724871E-2
4/16/2021  11:27:25.438466,-4.681361E-2,-4.724871E-2
4/16/2021  11:27:25.438468,-4.584688E-2,-4.724871E-2
4/16/2021  11:27:25.438470,-4.745810E-2,-4.724871E-2
4/16/2021  11:27:25.438472,-4.810260E-2,-4.724871E-2
4/16/2021  11:27:25.438474,-4.294666E-2,-4.708766E-2
4/16/2021  11:27:25.438476,-5.035831E-2,-4.692661E-2
4/16/2021  11:27:25.438478,-4.423565E-2,-4.692661E-2
4/16/2021  11:27:25.438480,-4.778035E-2,-4.660451E-2
4/16/2021  11:27:25.438482,-4.520238E-2,-4.644346E-2
4/16/2021  11:27:25.438484,-4.681361E-2,-4.660451E-2
4/16/2021  11:27:25.438486,-4.745810E-2,-4.596031E-2
4/16/2021  11:27:25.438488,-4.294666E-2,-4.596031E-2
4/16/2021  11:27:25.438490,-4.713586E-2,-4.563821E-2
4/16/2021  11:27:25.438492,-4.713586E-2,-4.563821E-2
4/16/2021  11:27:25.438494,-4.488014E-2,-4.531610E-2
4/16/2021  11:27:25.438496,-4.616912E-2,-4.531610E-2
4/16/2021  11:27:25.438498,-4.391340E-2,-4.483295E-2
4/16/2021  11:27:25.438500,-4.584688E-2,-4.499400E-2
