waveform,V_S,V_C
t0,5/7/2021  12:20:53.830937,5/7/2021  12:20:53.830938
delta t,1.650000E-6,1.650000E-6

time,V_S,V_C
5/7/2021  12:20:53.831319,5.565042E-4,1.138093E-2
5/7/2021  12:20:53.831320,2.489978E-3,9.320047E-3
5/7/2021  12:20:53.831322,1.200996E-3,7.162564E-3
5/7/2021  12:20:53.831323,-8.798718E-5,5.021182E-3
5/7/2021  12:20:53.831325,1.845487E-3,2.879800E-3
5/7/2021  12:20:53.831327,2.342585E-4,6.901160E-4
5/7/2021  12:20:53.831328,-8.798718E-5,-1.386863E-3
5/7/2021  12:20:53.831330,1.200996E-3,-3.383339E-3
5/7/2021  12:20:53.831332,5.565042E-4,-5.379815E-3
5/7/2021  12:20:53.831333,8.787499E-4,-7.247486E-3
5/7/2021  12:20:53.831335,2.489978E-3,-9.034653E-3
5/7/2021  12:20:53.831337,-4.102329E-4,-1.075742E-2
5/7/2021  12:20:53.831338,8.787499E-4,-1.220647E-2
5/7/2021  12:20:53.831340,5.565042E-4,-1.362333E-2
5/7/2021  12:20:53.831342,-7.324786E-4,-1.491137E-2
5/7/2021  12:20:53.831343,1.200996E-3,-1.590961E-2
5/7/2021  12:20:53.831345,-1.376970E-3,-1.689175E-2
5/7/2021  12:20:53.831347,8.787499E-4,-1.764848E-2
5/7/2021  12:20:53.831348,-8.798718E-5,-1.827640E-2
5/7/2021  12:20:53.831350,-7.324786E-4,-1.867892E-2
5/7/2021  12:20:53.831352,-1.699216E-3,-1.893653E-2
5/7/2021  12:20:53.831353,1.200996E-3,-1.900093E-2
5/7/2021  12:20:53.831355,-1.376970E-3,-1.890432E-2
5/7/2021  12:20:53.831356,-7.324786E-4,-1.869502E-2
5/7/2021  12:20:53.831358,-8.798718E-5,-1.824420E-2
5/7/2021  12:20:53.831360,-2.343707E-3,-1.772898E-2
5/7/2021  12:20:53.831361,-1.699216E-3,-1.703665E-2
5/7/2021  12:20:53.831363,2.342585E-4,-1.624772E-2
5/7/2021  12:20:53.831365,-2.021461E-3,-1.523339E-2
5/7/2021  12:20:53.831366,-1.376970E-3,-1.417075E-2
5/7/2021  12:20:53.831368,-1.054724E-3,-1.296320E-2
5/7/2021  12:20:53.831370,-3.632690E-3,-1.183616E-2
5/7/2021  12:20:53.831371,-1.054724E-3,-1.049981E-2
5/7/2021  12:20:53.831373,-1.376970E-3,-9.066854E-3
5/7/2021  12:20:53.831375,-2.343707E-3,-7.585598E-3
5/7/2021  12:20:53.831376,-1.699216E-3,-6.152644E-3
5/7/2021  12:20:53.831378,-8.798718E-5,-4.623086E-3
5/7/2021  12:20:53.831380,-3.632690E-3,-3.093528E-3
5/7/2021  12:20:53.831381,-7.324786E-4,-1.612272E-3
5/7/2021  12:20:53.831383,-2.021461E-3,-1.149147E-4
5/7/2021  12:20:53.831385,-2.665953E-3,1.350241E-3
5/7/2021  12:20:53.831386,-8.798718E-5,2.799297E-3
5/7/2021  12:20:53.831388,-2.665953E-3,4.135648E-3
5/7/2021  12:20:53.831389,-1.376970E-3,5.375395E-3
5/7/2021  12:20:53.831391,-2.343707E-3,6.454137E-3
5/7/2021  12:20:53.831393,-2.343707E-3,7.758287E-3
5/7/2021  12:20:53.831394,-2.665953E-3,8.853129E-3
5/7/2021  12:20:53.831396,-4.102329E-4,9.754764E-3
5/7/2021  12:20:53.831398,-2.665953E-3,1.067250E-2
5/7/2021  12:20:53.831399,-1.376970E-3,1.134872E-2
5/7/2021  12:20:53.831401,-7.324786E-4,1.199275E-2
5/7/2021  12:20:53.831403,-2.343707E-3,1.250797E-2
