waveform,V_S,V_C,V_R
5/7/2021  09:38:45.700302,4.983179E+0,4.973833E+0,4.975444E+0
5/7/2021  09:38:45.700305,4.985112E+0,4.977378E+0,4.978667E+0
5/7/2021  09:38:45.700309,4.986401E+0,4.980600E+0,4.982534E+0
5/7/2021  09:38:45.700312,4.984145E+0,4.984468E+0,4.985757E+0
5/7/2021  09:38:45.700315,4.986723E+0,4.987690E+0,4.989624E+0
5/7/2021  09:38:45.700319,4.985112E+0,4.990590E+0,4.992524E+0
5/7/2021  09:38:45.700322,4.984145E+0,4.993168E+0,4.994457E+0
5/7/2021  09:38:45.700325,4.984790E+0,4.995424E+0,4.995746E+0
5/7/2021  09:38:45.700328,4.983823E+0,4.996069E+0,4.996713E+0
5/7/2021  09:38:45.700332,4.984145E+0,4.996069E+0,4.996069E+0
5/7/2021  09:38:45.700335,4.985757E+0,4.995424E+0,4.995424E+0
5/7/2021  09:38:45.700338,4.985112E+0,4.994135E+0,4.993491E+0
5/7/2021  09:38:45.700342,4.984790E+0,4.992524E+0,4.991557E+0
5/7/2021  09:38:45.700345,4.984145E+0,4.990268E+0,4.988012E+0
5/7/2021  09:38:45.700348,4.987368E+0,4.987368E+0,4.985434E+0
5/7/2021  09:38:45.700352,4.984145E+0,4.985112E+0,4.983501E+0
5/7/2021  09:38:45.700355,4.986401E+0,4.981245E+0,4.981245E+0
5/7/2021  09:38:45.700358,4.985112E+0,4.979956E+0,4.979311E+0
5/7/2021  09:38:45.700361,4.985757E+0,4.977700E+0,4.977378E+0
5/7/2021  09:38:45.700365,4.984790E+0,4.976733E+0,4.976733E+0
5/7/2021  09:38:45.700368,4.982534E+0,4.976411E+0,4.976733E+0
5/7/2021  09:38:45.700371,4.986079E+0,4.976411E+0,4.976411E+0
5/7/2021  09:38:45.700375,4.985112E+0,4.977378E+0,4.978022E+0
5/7/2021  09:38:45.700378,4.985757E+0,4.978989E+0,4.979634E+0
5/7/2021  09:38:45.700381,4.983501E+0,4.980600E+0,4.981567E+0
5/7/2021  09:38:45.700385,4.984790E+0,4.982212E+0,4.983179E+0
5/7/2021  09:38:45.700388,4.984145E+0,4.984468E+0,4.985757E+0
5/7/2021  09:38:45.700391,4.985112E+0,4.987046E+0,4.987690E+0
5/7/2021  09:38:45.700394,4.983823E+0,4.988335E+0,4.989301E+0
5/7/2021  09:38:45.700398,4.986401E+0,4.989946E+0,4.989624E+0
5/7/2021  09:38:45.700401,4.984468E+0,4.990913E+0,4.991879E+0
5/7/2021  09:38:45.700404,4.985434E+0,4.991235E+0,4.991879E+0
5/7/2021  09:38:45.700408,4.985434E+0,4.991557E+0,4.991557E+0
5/7/2021  09:38:45.700411,4.984145E+0,4.991235E+0,4.990913E+0
5/7/2021  09:38:45.700414,4.986079E+0,4.991235E+0,4.990590E+0
5/7/2021  09:38:45.700418,4.985112E+0,4.989301E+0,4.989301E+0
5/7/2021  09:38:45.700421,4.986079E+0,4.988335E+0,4.987046E+0
5/7/2021  09:38:45.700424,4.984145E+0,4.987046E+0,4.986079E+0
5/7/2021  09:38:45.700427,4.986401E+0,4.985434E+0,4.984790E+0
5/7/2021  09:38:45.700431,4.984145E+0,4.984145E+0,4.983501E+0
5/7/2021  09:38:45.700434,4.984790E+0,4.983179E+0,4.982856E+0
5/7/2021  09:38:45.700437,4.985434E+0,4.981567E+0,4.981567E+0
5/7/2021  09:38:45.700441,4.986401E+0,4.981245E+0,4.980923E+0
5/7/2021  09:38:45.700444,4.985757E+0,4.981245E+0,4.980600E+0
5/7/2021  09:38:45.700447,4.986401E+0,4.980600E+0,4.981245E+0
5/7/2021  09:38:45.700451,4.985757E+0,4.981567E+0,4.981889E+0
5/7/2021  09:38:45.700454,4.986401E+0,4.981889E+0,4.983179E+0
5/7/2021  09:38:45.700457,4.984790E+0,4.983501E+0,4.983823E+0
5/7/2021  09:38:45.700460,4.986401E+0,4.984468E+0,4.984790E+0
5/7/2021  09:38:45.700464,4.986401E+0,4.985112E+0,4.986401E+0
5/7/2021  09:38:45.700467,4.985112E+0,4.986401E+0,4.987368E+0
5/7/2021  09:38:45.700470,4.986079E+0,4.988012E+0,4.988657E+0
5/7/2021  09:38:45.700474,4.983823E+0,4.988979E+0,4.989301E+0
5/7/2021  09:38:45.700477,4.986079E+0,4.988657E+0,4.988979E+0
5/7/2021  09:38:45.700480,4.985757E+0,4.989946E+0,4.989624E+0
5/7/2021  09:38:45.700484,4.987046E+0,4.989946E+0,4.989301E+0
5/7/2021  09:38:45.700487,4.984468E+0,4.989301E+0,4.989301E+0
5/7/2021  09:38:45.700490,4.986079E+0,4.988979E+0,4.988657E+0
5/7/2021  09:38:45.700493,4.986401E+0,4.988012E+0,4.988012E+0
5/7/2021  09:38:45.700497,4.987690E+0,4.987368E+0,4.986723E+0
5/7/2021  09:38:45.700500,4.986401E+0,4.986723E+0,4.987046E+0
5/7/2021  09:38:45.700503,4.987046E+0,4.985757E+0,4.985434E+0
5/7/2021  09:38:45.700507,4.985757E+0,4.984790E+0,4.984790E+0
5/7/2021  09:38:45.700510,4.986401E+0,4.984468E+0,4.984468E+0
5/7/2021  09:38:45.700513,4.986079E+0,4.983823E+0,4.983501E+0
5/7/2021  09:38:45.700517,4.987046E+0,4.983823E+0,4.983179E+0
5/7/2021  09:38:45.700520,4.986723E+0,4.984145E+0,4.983823E+0
5/7/2021  09:38:45.700523,4.985434E+0,4.983179E+0,4.983501E+0
5/7/2021  09:38:45.700526,4.985757E+0,4.984145E+0,4.984145E+0
5/7/2021  09:38:45.700530,4.985434E+0,4.984145E+0,4.984145E+0
5/7/2021  09:38:45.700533,4.984468E+0,4.984468E+0,4.984790E+0
5/7/2021  09:38:45.700536,4.985434E+0,4.985112E+0,4.984790E+0
5/7/2021  09:38:45.700540,4.984790E+0,4.985434E+0,4.985434E+0
5/7/2021  09:38:45.700543,4.986079E+0,4.985757E+0,4.986401E+0
5/7/2021  09:38:45.700546,4.986079E+0,4.986401E+0,4.986401E+0
5/7/2021  09:38:45.700550,4.984468E+0,4.986723E+0,4.986723E+0
5/7/2021  09:38:45.700553,4.987368E+0,4.987046E+0,4.987368E+0
5/7/2021  09:38:45.700556,4.984790E+0,4.986723E+0,4.988012E+0
5/7/2021  09:38:45.700559,4.985757E+0,4.986723E+0,4.987368E+0
5/7/2021  09:38:45.700563,4.987046E+0,4.987368E+0,4.987368E+0
5/7/2021  09:38:45.700566,4.987046E+0,4.986723E+0,4.987046E+0
5/7/2021  09:38:45.700569,4.987046E+0,4.987046E+0,4.987368E+0
5/7/2021  09:38:45.700573,4.984145E+0,4.986401E+0,4.986401E+0
5/7/2021  09:38:45.700576,4.985757E+0,4.987368E+0,4.986401E+0
5/7/2021  09:38:45.700579,4.984145E+0,4.986079E+0,4.985757E+0
5/7/2021  09:38:45.700583,4.986723E+0,4.985757E+0,4.985757E+0
